date,state,positive,negative,totalTestResultsSource,totalTestResults,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,recovered,death,hospitalized,totalTestsViral,deathConfirmed,deathProbable,totalTestsAntibody,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
1970-01-01 00:00:00.020210304,AR,323756,2464286,totalTestsViral,2719229,397,165,91,314207,5273,14876,2719229,4283,990,0,403,8977,2788042,9283,2788042,12,50
1970-01-01 00:00:00.020210304,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210304,AZ,821108,3032112,totalTestsViral,7775843,1072,343,165,0,16185,57747,7775843,14264,1921,0,1154,9402,3853220,36482,3853220,96,50
1970-01-01 00:00:00.020210304,CA,3488467,0,totalTestsViral,49147685,4967,1327,0,0,53048,0,49147685,0,0,0,3504,0,3488467,119637,3488467,273,0
1970-01-01 00:00:00.020210304,CO,433021,2188741,totalTestEncountersViral,6310233,355,0,0,0,5974,23791,0,5238,736,428261,1351,5603,2621762,36564,2621762,4,56
1970-01-01 00:00:00.020210304,CT,284500,0,totalTestsViral,6478498,433,0,0,0,7693,12257,6478498,6320,1373,0,878,0,284500,42863,284500,15,0
1970-01-01 00:00:00.020210304,DC,41014,0,totalTestEncountersViral,1241816,170,49,18,29287,1024,0,0,0,0,0,196,0,41014,7833,41014,1,0
1970-01-01 00:00:00.020210304,DE,87643,541771,totalTestEncountersViral,1413640,130,18,0,0,1444,0,0,1308,136,0,218,807,629414,3724,629414,4,0
1970-01-01 00:00:00.020210304,FL,1894722,9269680,totalTestEncountersViral,22079838,3566,0,0,0,31955,81600,19293295,0,0,1024780,5997,26450,11172837,104245,11164402,126,322
1970-01-01 00:00:00.020210304,GA,1017428,0,totalTestsViral,7279616,2191,0,0,0,17750,56512,7279616,15462,2288,479300,2886,0,1017428,28189,1017428,125,143
1970-01-01 00:00:00.020210304,GU,7747,112349,posNeg,120096,5,1,1,7590,131,0,119887,0,0,357,2,424,120096,426,120096,0,0
1970-01-01 00:00:00.020210304,HI,28466,0,totalTestEncountersViral,1131093,28,5,3,0,441,2225,0,441,0,0,59,0,28466,6227,28466,0,-1
1970-01-01 00:00:00.020210304,IA,281391,1040055,posNeg,1321446,184,39,11,318560,5536,0,2734777,0,0,0,400,2052,1321446,2452,1321446,35,0
1970-01-01 00:00:00.020210304,ID,172288,503691,totalTestsPeopleViral,643358,139,32,0,95222,1876,7144,1096824,1649,227,0,452,1096,675979,1441,675979,5,13
1970-01-01 00:00:00.020210304,IL,1193260,0,totalTestsViral,18389512,1200,260,128,0,22902,0,18389512,20668,2234,0,1740,0,1193260,73990,1193260,49,0
1970-01-01 00:00:00.020210304,IN,664446,2468877,totalTestsViral,8133596,692,131,63,0,12663,43044,8133596,12231,432,0,935,4795,3133323,40539,3133323,30,89
1970-01-01 00:00:00.020210304,KS,295109,969651,posNeg,1264760,203,59,23,0,4816,9355,2504238,0,0,0,0,0,1264760,0,1264760,0,0
1970-01-01 00:00:00.020210304,KY,408440,0,totalTestsViral,3954639,645,172,91,47992,4732,19364,3954639,4292,440,111691,1067,0,408440,14273,408440,28,60
1970-01-01 00:00:00.020210304,LA,432527,5222458,posNeg,5654985,554,0,74,415954,9686,0,5594088,8986,700,0,756,24034,5654985,24790,5654985,18,0
1970-01-01 00:00:00.020210304,MA,586310,4380031,totalTestsViral,16522351,741,168,100,508745,16296,19713,16522351,15967,329,0,1567,8554,4966341,102362,4966341,44,0
1970-01-01 00:00:00.020210304,MD,384765,3018120,totalTestsViral,7982350,856,216,0,9691,7922,35304,7982350,7740,182,0,809,5941,3402885,33723,3402885,3,81
1970-01-01 00:00:00.020210304,ME,45227,0,totalTestsViral,1633308,69,23,8,12827,705,1549,1633308,682,23,15074,136,0,45227,11093,45227,0,4
1970-01-01 00:00:00.020210304,MI,652589,0,totalTestsViral,10538623,890,229,102,541258,16589,0,10538623,15600,989,532658,1827,0,652589,46486,652589,39,0
1970-01-01 00:00:00.020210304,MN,487374,3035998,totalTestEncountersViral,7023826,229,59,0,473728,6521,25896,0,6248,273,0,940,14444,3523372,62827,3523372,14,33
1970-01-01 00:00:00.020210304,MO,479536,1868601,totalTestsViral,4524474,999,213,136,0,8150,0,4524474,0,0,150900,467,3588,2348137,16298,2348137,2,0
1970-01-01 00:00:00.020210304,MP,144,17429,posNeg,17573,0,0,0,29,2,4,26131,2,0,0,0,0,17573,0,17573,0,0
1970-01-01 00:00:00.020210304,MS,296154,1459374,posNeg,1755528,448,101,62,278162,6764,9162,1642348,4717,2047,81986,479,0,1755528,479,1755528,21,0
1970-01-01 00:00:00.020210304,MT,100531,0,totalTestsViral,1091522,73,14,7,97499,1375,4608,1091522,0,0,0,180,0,100531,4974,100531,2,8
1970-01-01 00:00:00.020210304,NC,868056,0,totalTestsViral,9605697,1290,326,0,0,11399,0,9605697,10083,1316,0,2502,0,868056,44050,868056,36,0
1970-01-01 00:00:00.020210304,ND,100184,305598,totalTestEncountersViral,1419620,22,3,0,98071,1478,3875,1528837,0,0,13395,117,94,405782,3575,405782,0,4
1970-01-01 00:00:00.020210304,NE,201973,768130,totalTestsViral,2403686,151,0,0,156048,2092,6157,2403686,0,0,0,365,1349,970103,11285,970103,1,10
1970-01-01 00:00:00.020210304,NH,76178,577245,totalTestsViral,1474441,92,0,0,72809,1178,1127,1474441,0,0,39421,188,1620,653423,7052,653423,3,4
1970-01-01 00:00:00.020210304,NJ,802669,10096351,posNeg,10899020,1900,376,214,0,23491,64137,10806397,21094,2397,0,3193,0,10899020,3193,10899020,42,87
1970-01-01 00:00:00.020210304,NM,186156,0,totalTestsViral,2738734,177,0,0,151708,3769,13215,2738734,0,0,0,258,0,186156,18352,186156,16,25
1970-01-01 00:00:00.020210304,NV,295069,1125254,totalTestEncountersViral,2746308,407,97,47,0,5005,0,0,0,0,0,385,2431,1420323,8243,1420323,18,0
1970-01-01 00:00:00.020210304,NY,1657777,0,totalTestEncountersViral,38897265,5177,1043,712,0,38796,89995,0,0,0,0,7593,0,1657777,270089,1657777,61,0
1970-01-01 00:00:00.020210304,OH,974480,0,totalTestsViral,10144547,1009,270,196,919296,17189,50695,10144547,14752,2594,0,1875,0,974480,43325,974480,0,82
1970-01-01 00:00:00.020210304,OK,426641,3126761,posNeg,3553402,404,118,0,409728,4534,24103,3527683,0,0,148204,895,10458,3557022,11353,3553402,0,39
1970-01-01 00:00:00.020210304,OR,156287,0,totalTestsViral,3787438,165,37,12,0,2252,8682,3787438,0,0,0,250,0,156287,27038,156287,27,29
1970-01-01 00:00:00.020210304,PA,941439,3915271,totalTestEncountersViral,10569767,1628,350,177,856709,24219,0,0,0,0,0,3028,8736,4856710,55306,4856710,50,0
1970-01-01 00:00:00.020210304,PR,100867,305972,posNeg,406839,171,23,19,91530,2053,0,415664,1745,308,0,102,0,406839,102,406839,5,0
1970-01-01 00:00:00.020210304,RI,127727,673128,totalTestEncountersViral,3065112,148,23,16,0,2539,9002,0,0,0,0,442,1586,800855,23431,800855,5,20
1970-01-01 00:00:00.020210304,SC,521563,4578250,posNeg,5099813,734,180,91,230793,8660,20542,5025335,7660,1000,133816,1567,20102,5099813,21669,5099813,40,41
1970-01-01 00:00:00.020210304,SD,113065,312421,totalTestsViral,696656,87,17,10,109113,1896,6664,696656,0,0,0,232,909,425486,1773,425486,3,10
1970-01-01 00:00:00.020210304,TN,779449,0,totalTestsViral,6834882,970,258,127,754465,11501,18779,6834882,9248,2253,0,1514,0,779449,17761,779449,42,37
1970-01-01 00:00:00.020210304,TX,2671442,0,totalTestsViral,19764177,5263,1599,0,2458818,43878,0,19764177,0,0,1022798,8028,0,2671442,56522,2671442,315,0
1970-01-01 00:00:00.020210304,UT,372708,1549760,totalTestsViral,2886369,247,92,0,355033,1955,14783,2886369,0,0,0,0,4202,1922468,10193,1922468,0,0
1970-01-01 00:00:00.020210304,VA,581408,0,totalTestEncountersViral,5972272,1352,284,184,0,9357,24414,0,8018,1339,222742,1300,0,581626,25300,581408,31,60
1970-01-01 00:00:00.020210304,VI,2704,46007,posNeg,48711,0,0,0,2547,25,0,0,25,0,0,9,166,48824,175,48711,0,0
1970-01-01 00:00:00.020210304,VT,15686,318086,totalTestsViral,1094855,27,5,0,12990,207,0,1094855,0,0,0,199,722,333772,11657,333772,0,0
1970-01-01 00:00:00.020210304,WA,342236,0,totalTestEncountersViral,5320381,461,121,61,0,5012,19466,0,0,0,0,795,0,342236,18873,342236,24,33
1970-01-01 00:00:00.020210304,WI,619942,2639148,totalTestEncountersViral,7008539,262,67,0,551885,7082,26330,0,6470,612,0,855,4149,3259109,37986,3259090,13,51
1970-01-01 00:00:00.020210304,WV,132677,0,totalTestsViral,2207676,193,57,22,124050,2309,0,2207676,1962,347,32758,261,0,132677,9422,132677,0,0
1970-01-01 00:00:00.020210304,WY,54685,181957,totalTestsViral,646179,23,0,0,53481,682,1389,646179,0,0,0,69,276,236642,2703,236642,0,1
1970-01-01 00:00:00.020210303,AK,56605,0,totalTestsViral,1711018,26,0,2,0,303,1285,1711018,0,0,0,177,0,56605,6358,56605,1,-1
1970-01-01 00:00:00.020210303,AL,497154,1915545,totalTestsPeopleViral,2305317,559,0,0,295690,10029,45723,0,7872,2157,0,2733,7243,2412699,9595,2412699,38,24
1970-01-01 00:00:00.020210303,AR,323353,2455309,totalTestsViral,2709946,397,165,91,313799,5261,14826,2709946,4272,989,0,404,7267,2778662,7551,2778662,7,31
1970-01-01 00:00:00.020210303,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210303,AZ,819954,3022710,totalTestsViral,7739361,1165,381,177,0,16089,57697,7739361,14176,1913,0,1284,15039,3842664,37881,3842664,29,106
1970-01-01 00:00:00.020210303,CA,3484963,0,totalTestsViral,49028048,5110,1403,0,0,52775,0,49028048,0,0,0,3352,0,3484963,130858,3484963,278,0
1970-01-01 00:00:00.020210303,CO,431670,2183138,totalTestEncountersViral,6273669,389,0,0,0,5970,23735,0,5235,735,425420,1055,4583,2614808,29808,2614808,11,142
1970-01-01 00:00:00.020210303,CT,283622,0,totalTestsViral,6435635,451,0,0,0,7678,12257,6435635,6306,1372,0,494,0,283622,17168,283622,20,0
1970-01-01 00:00:00.020210303,DC,40818,0,totalTestEncountersViral,1233983,177,47,23,29213,1023,0,0,0,0,0,51,0,40818,139,40818,4,0
1970-01-01 00:00:00.020210303,DE,87425,540964,totalTestEncountersViral,1409916,135,17,0,0,1440,0,0,1304,136,0,232,1073,628389,4613,628389,14,0
1970-01-01 00:00:00.020210303,FL,1888725,9243230,totalTestEncountersViral,21975593,3596,0,0,0,31829,81278,19218847,0,0,1024780,5860,17249,11140351,73990,11131955,133,306
1970-01-01 00:00:00.020210303,GA,1014542,0,totalTestsViral,7251427,2299,0,0,0,17625,56369,7251427,15349,2276,478229,2735,0,1014542,16983,1014542,145,118
1970-01-01 00:00:00.020210303,GU,7745,111925,posNeg,119670,4,1,1,7583,131,0,119461,0,0,356,3,378,119670,381,119670,0,0
1970-01-01 00:00:00.020210303,HI,28407,0,totalTestEncountersViral,1124866,26,7,3,0,441,2226,0,441,0,0,17,0,28407,4206,28407,2,0
1970-01-01 00:00:00.020210303,IA,280991,1038003,posNeg,1318994,191,40,11,317731,5501,0,2725336,0,0,0,482,1896,1318994,2378,1318994,3,0
1970-01-01 00:00:00.020210303,ID,171836,502595,totalTestsPeopleViral,641917,121,32,0,94936,1871,7131,1092871,1645,226,0,374,1239,674431,1505,674431,4,20
1970-01-01 00:00:00.020210303,IL,1191520,0,totalTestsViral,18315522,1260,275,138,0,22853,0,18315522,20626,2227,0,2104,0,1191520,80854,1191520,50,0
1970-01-01 00:00:00.020210303,IN,663511,2464082,totalTestsViral,8093057,731,131,65,0,12633,42955,8093057,12200,433,0,761,3803,3127593,36945,3127593,10,93
1970-01-01 00:00:00.020210303,KS,295109,969651,posNeg,1264760,203,59,23,0,4816,9355,2504238,0,0,0,807,4848,1264760,5655,1264760,73,65
1970-01-01 00:00:00.020210303,KY,407373,0,totalTestsViral,3940366,680,175,79,47927,4704,19304,3940366,4267,437,111611,1172,0,407373,18213,407373,33,70
1970-01-01 00:00:00.020210303,LA,431771,5198424,posNeg,5630195,588,0,78,415954,9668,0,5569524,8973,695,0,500,20999,5630195,21499,5630195,21,0
1970-01-01 00:00:00.020210303,MA,584743,4371477,totalTestsViral,16419989,755,173,109,494740,16252,19713,16419989,15925,327,0,1899,8511,4956220,102052,4956220,70,269
1970-01-01 00:00:00.020210303,MD,383956,3012179,totalTestsViral,7948627,863,228,0,9685,7919,35223,7948627,7737,182,0,786,5489,3396135,31296,3396135,14,71
1970-01-01 00:00:00.020210303,ME,45091,0,totalTestsViral,1622215,67,24,8,12820,705,1545,1622215,682,23,15053,147,0,45091,13065,45091,2,9
1970-01-01 00:00:00.020210303,MI,650762,0,totalTestsViral,10492137,882,234,100,541258,16550,0,10492137,15563,987,530799,1705,0,650762,36453,650762,6,0
1970-01-01 00:00:00.020210303,MN,486434,3021554,totalTestEncountersViral,6960999,243,57,0,473252,6507,25863,0,6235,272,0,779,4521,3507988,17007,3507988,17,37
1970-01-01 00:00:00.020210303,MO,479069,1865013,totalTestsViral,4508176,989,213,146,0,8148,0,4508176,0,0,150407,387,2872,2344082,10271,2344082,216,0
1970-01-01 00:00:00.020210303,MP,144,17429,posNeg,17573,0,0,0,29,2,4,26131,2,0,0,1,0,17573,1,17573,0,0
1970-01-01 00:00:00.020210303,MS,295675,1459374,posNeg,1755049,469,120,64,278162,6743,9162,1642348,4705,2038,81986,380,0,1755049,380,1755049,19,0
1970-01-01 00:00:00.020210303,MT,100351,0,totalTestsViral,1086548,67,13,7,97327,1373,4600,1086548,0,0,0,193,0,100351,4986,100351,1,9
1970-01-01 00:00:00.020210303,NC,865554,0,totalTestsViral,9561647,1303,332,0,0,11363,0,9561647,10050,1313,0,2145,0,865554,19976,865554,75,0
1970-01-01 00:00:00.020210303,ND,100067,305504,totalTestEncountersViral,1416045,20,3,0,98014,1478,3871,1524029,0,0,13395,110,74,405571,2904,405571,1,-3
1970-01-01 00:00:00.020210303,NE,201608,766781,totalTestsViral,2392401,150,0,0,155933,2091,6147,2392401,0,0,0,262,1105,968389,10150,968389,7,7
1970-01-01 00:00:00.020210303,NH,75990,575625,totalTestsViral,1467389,89,0,0,72600,1175,1123,1467389,0,0,39358,187,-447,651615,1914,651615,5,4
1970-01-01 00:00:00.020210303,NJ,799476,10096351,posNeg,10895827,1921,403,243,0,23449,64050,10806397,21052,2397,0,3691,112825,10895827,116516,10895827,128,133
1970-01-01 00:00:00.020210303,NM,185898,0,totalTestsViral,2720382,195,0,0,150168,3753,13190,2720382,0,0,0,356,0,185898,10231,185898,13,42
1970-01-01 00:00:00.020210303,NV,294684,1122823,totalTestEncountersViral,2738065,440,100,53,0,4987,0,0,0,0,0,395,2581,1417507,8438,1417507,20,0
1970-01-01 00:00:00.020210303,NY,1650184,0,totalTestEncountersViral,38627176,5323,1047,735,0,38735,89995,0,0,0,0,7704,0,1650184,218069,1650184,75,0
1970-01-01 00:00:00.020210303,OH,972605,0,totalTestsViral,10101222,1081,279,195,916592,17189,50613,10101222,14752,2594,0,2022,0,972605,16741,972605,0,110
1970-01-01 00:00:00.020210303,OK,425746,3116303,posNeg,3542049,427,135,0,408963,4534,24064,3516251,0,0,148204,747,16023,3545070,16770,3542049,0,65
1970-01-01 00:00:00.020210303,OR,156037,0,totalTestsViral,3760400,184,33,11,0,2225,8653,3760400,0,0,0,250,0,156037,11956,156037,13,32
1970-01-01 00:00:00.020210303,PA,938411,3906535,totalTestEncountersViral,10514461,1648,357,186,844569,24169,0,0,0,0,0,2577,8368,4844946,38138,4844946,69,0
1970-01-01 00:00:00.020210303,PR,100765,305972,posNeg,406737,169,33,25,91338,2048,0,415664,1741,307,0,30,0,406737,30,406737,8,0
1970-01-01 00:00:00.020210303,RI,127285,671542,totalTestEncountersViral,3041681,147,23,14,0,2534,8982,0,0,0,0,436,1258,798827,19375,798827,9,16
1970-01-01 00:00:00.020210303,SC,519996,4558148,posNeg,5078144,706,190,86,230793,8620,20501,5004317,7626,994,133490,1173,8550,5078144,9723,5078144,44,73
1970-01-01 00:00:00.020210303,SD,112833,311512,totalTestsViral,694883,97,16,8,108947,1893,6654,694883,0,0,0,181,701,424345,2025,424345,5,14
1970-01-01 00:00:00.020210303,TN,777935,0,totalTestsViral,6817121,1033,259,140,752966,11459,18742,6817121,9215,2244,0,1598,0,777935,19646,777935,23,63
1970-01-01 00:00:00.020210303,TX,2663414,0,totalTestsViral,19707655,5508,1713,0,2450229,43563,0,19707655,0,0,1020452,7822,0,2663414,64597,2663414,297,0
1970-01-01 00:00:00.020210303,UT,372708,1545558,totalTestsViral,2876176,247,92,0,355033,1955,14783,2876176,0,0,0,729,4413,1918266,10703,1918266,6,30
1970-01-01 00:00:00.020210303,VA,580108,0,totalTestEncountersViral,5946972,1352,284,184,0,9326,24354,0,7993,1333,222307,1549,0,580326,18293,580108,383,96
1970-01-01 00:00:00.020210303,VI,2695,45841,posNeg,48536,0,0,0,2539,25,0,0,25,0,0,49,616,48643,665,48536,0,0
1970-01-01 00:00:00.020210303,VT,15487,317364,totalTestsViral,1083198,24,5,0,12842,207,0,1083198,0,0,0,115,359,332851,4358,332851,1,0
1970-01-01 00:00:00.020210303,WA,341441,0,totalTestEncountersViral,5301508,467,131,64,0,4988,19433,0,0,0,0,733,0,341441,21178,341441,19,61
1970-01-01 00:00:00.020210303,WI,619087,2634999,totalTestEncountersViral,6970553,267,69,0,551329,7069,26279,0,6458,611,0,780,3287,3254122,31959,3254086,19,57
1970-01-01 00:00:00.020210303,WV,132416,0,totalTestsViral,2198254,197,60,25,123656,2309,0,2198254,1962,347,32689,232,0,132416,8253,132416,8,0
1970-01-01 00:00:00.020210303,WY,54616,181681,totalTestsViral,643476,24,0,0,53375,682,1388,643476,0,0,0,89,278,236297,2096,236297,0,3
1970-01-01 00:00:00.020210302,AK,56428,0,totalTestsViral,1704660,26,0,6,0,302,1286,1704660,0,0,0,89,0,56428,6629,56428,2,7
1970-01-01 00:00:00.020210302,AL,494421,1908302,totalTestsPeopleViral,2295722,631,0,0,285130,9991,45699,0,7840,2151,0,652,3161,2402723,3648,2402723,60,51
1970-01-01 00:00:00.020210302,AR,322949,2448042,totalTestsViral,2702395,416,160,80,313426,5254,14795,2702395,4265,989,0,440,3673,2770991,3898,2770991,4,32
1970-01-01 00:00:00.020210302,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210302,AZ,818670,3007671,totalTestsViral,7701480,1202,385,203,0,16060,57591,7701480,14158,1902,0,849,5459,3826341,18991,3826341,81,2
1970-01-01 00:00:00.020210302,CA,3481611,0,totalTestsViral,48897190,5302,1452,0,0,52497,0,48897190,0,0,0,2533,0,3481611,184514,3481611,303,0
1970-01-01 00:00:00.020210302,CO,430615,2178555,totalTestEncountersViral,6243861,395,0,0,0,5959,23593,0,5223,736,422256,776,3053,2609170,14006,2609170,7,43
1970-01-01 00:00:00.020210302,CT,283128,0,totalTestsViral,6418467,413,0,0,0,7658,12257,6418467,6287,1371,0,502,0,283128,15041,283128,7,0
1970-01-01 00:00:00.020210302,DC,40767,0,totalTestEncountersViral,1233844,177,47,29,29111,1019,0,0,0,0,0,83,0,40767,2251,40767,0,0
1970-01-01 00:00:00.020210302,DE,87193,539891,totalTestEncountersViral,1405303,151,18,0,0,1426,0,0,1290,136,0,113,340,627084,4849,627084,4,0
1970-01-01 00:00:00.020210302,FL,1882865,9225981,totalTestEncountersViral,21901603,3674,0,0,0,31696,80972,19167318,0,0,1024780,7047,33192,11117257,116917,11108846,140,313
1970-01-01 00:00:00.020210302,GA,1011807,0,totalTestsViral,7234444,2348,0,0,0,17480,56251,7234444,15209,2271,477580,3147,0,1011807,19275,1011807,104,162
1970-01-01 00:00:00.020210302,GU,7742,111547,posNeg,119289,4,2,1,7580,131,0,119080,0,0,356,5,1680,119289,1685,119289,0,0
1970-01-01 00:00:00.020210302,HI,28390,0,totalTestEncountersViral,1120660,31,6,3,0,439,2226,0,439,0,0,35,0,28390,3503,28390,0,12
1970-01-01 00:00:00.020210302,IA,280509,1036107,posNeg,1316616,209,39,11,316185,5498,0,2716525,0,0,0,230,988,1316616,1218,1316616,26,0
1970-01-01 00:00:00.020210302,ID,171462,501356,totalTestsPeopleViral,640412,121,32,0,94707,1867,7111,1088968,1641,226,0,322,1260,672818,1493,672818,7,35
1970-01-01 00:00:00.020210302,IL,1189416,0,totalTestsViral,18234668,1231,281,148,0,22803,0,18234668,20583,2220,0,1577,0,1189416,56181,1189416,44,0
1970-01-01 00:00:00.020210302,IN,662750,2460279,totalTestsViral,8056112,765,123,64,0,12623,42862,8056112,12192,431,0,537,2297,3123029,20386,3123029,28,47
1970-01-01 00:00:00.020210302,KS,294302,964803,posNeg,1259105,165,43,16,0,4743,9290,2485181,0,0,0,0,0,1259105,0,1259105,0,0
1970-01-01 00:00:00.020210302,KY,406201,0,totalTestsViral,3922153,684,178,82,47787,4671,19234,3922153,4241,430,111402,1075,0,406201,3011,406201,19,91
1970-01-01 00:00:00.020210302,LA,431271,5177425,posNeg,5608696,629,0,89,408463,9647,0,5548222,8957,690,0,767,22425,5608696,23192,5608696,19,0
1970-01-01 00:00:00.020210302,MA,582844,4362966,totalTestsViral,16317937,775,187,116,494740,16182,19444,16317937,15859,323,0,301,7609,4945810,56007,4945810,38,0
1970-01-01 00:00:00.020210302,MD,383170,3006690,totalTestsViral,7917331,896,232,0,9677,7905,35152,7917331,7723,182,0,468,2973,3389860,11040,3389860,26,83
1970-01-01 00:00:00.020210302,ME,44944,0,totalTestsViral,1609150,69,25,8,12811,703,1536,1609150,680,23,15026,182,0,44944,8707,44944,0,7
1970-01-01 00:00:00.020210302,MI,649057,0,totalTestsViral,10455684,959,228,99,541258,16544,0,10455684,15558,986,529930,1642,0,649057,19406,649057,25,0
1970-01-01 00:00:00.020210302,MN,485655,3017033,totalTestEncountersViral,6943992,243,57,0,472470,6490,25826,0,6219,271,0,425,1836,3502688,9255,3502688,4,99
1970-01-01 00:00:00.020210302,MO,478682,1862141,totalTestsViral,4497905,1025,213,141,0,7932,0,4497905,0,0,149903,266,2453,2340823,7904,2340823,13,0
1970-01-01 00:00:00.020210302,MP,143,17429,posNeg,17572,0,0,0,29,2,4,26131,2,0,0,0,0,17572,0,17572,0,0
1970-01-01 00:00:00.020210302,MS,295295,1459374,posNeg,1754669,457,109,69,278162,6724,9162,1642348,4698,2026,81986,301,0,1754669,301,1754669,43,150
1970-01-01 00:00:00.020210302,MT,100158,0,totalTestsViral,1081562,83,20,7,97199,1372,4591,1081562,0,0,0,155,0,100158,1891,100158,15,7
1970-01-01 00:00:00.020210302,NC,863409,0,totalTestsViral,9541671,1353,334,0,0,11288,0,9541671,9987,1301,0,1239,0,863409,16397,863409,34,0
1970-01-01 00:00:00.020210302,ND,99957,305430,totalTestEncountersViral,1413141,24,3,0,97934,1477,3874,1519660,0,0,13395,105,411,405387,2314,405387,2,3
1970-01-01 00:00:00.020210302,NE,201346,765676,totalTestsViral,2382251,154,0,0,155712,2084,6140,2382251,0,0,0,400,1216,967022,8520,967022,2,34
1970-01-01 00:00:00.020210302,NH,75803,576072,totalTestsViral,1465475,88,0,0,72359,1170,1119,1465475,0,0,39347,215,150,651875,3896,651875,0,1
